tag,sample_id,stable_prompt_id,blocks_after_capture,novel_triples_after_capture,new_gold_triples_after_capture,new_gold_pairs_after_capture,gold_pairs_covered_at_capture,gold_pairs_total
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:291:2,291,1,0,0,0,18,44
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:291:5,291,85,0,0,0,12,44
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:291:6,291,7,0,0,0,15,44
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:291:7,291,64,0,0,0,15,44
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:292:5,292,3,0,0,0,9,21
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:294:0,294,5,0,0,0,10,79
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:294:1,294,398,0,0,0,1,79
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:294:2,294,2,0,0,0,13,79
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:294:4,294,428,0,0,0,7,79
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:294:5,294,85,0,0,0,12,79
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:294:6,294,356,1,0,0,12,79
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:294:7,294,375,0,0,0,17,79
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:297:2,297,63,0,0,0,8,51
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:298:0,298,261,0,0,0,24,79
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:298:1,298,339,0,0,0,24,79
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:298:2,298,235,0,0,0,32,79
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:298:3,298,209,0,0,0,37,79
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:298:4,298,181,0,0,0,48,79
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:298:5,298,260,0,0,0,32,79
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:299:3,299,1,0,0,0,27,66
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:300:0,300,401,0,0,0,8,46
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:300:2,300,463,0,0,0,14,46
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:300:4,300,579,0,0,0,14,46
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:300:5,300,0,0,0,0,17,46
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:300:7,300,498,0,0,0,12,46
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:302:0,302,1,0,0,0,18,76
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:303:1,303,328,0,0,0,10,36
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:303:2,303,465,0,0,0,5,36
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:303:3,303,406,0,0,0,10,36
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:303:7,303,28,0,0,0,4,36
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:306:0,306,514,0,0,0,10,39
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:306:3,306,374,0,0,0,11,39
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:306:4,306,25,0,0,0,11,39
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:306:5,306,268,0,0,0,17,39
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:306:7,306,413,0,0,0,11,39
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:307:0,307,1,0,0,0,20,39
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:308:4,308,0,0,0,0,22,49
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:309:0,309,503,0,0,0,7,33
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:309:1,309,381,0,0,0,11,33
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:309:4,309,482,0,0,0,11,33
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:309:5,309,415,0,0,0,8,33
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:309:6,309,453,0,0,0,12,33
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:309:7,309,469,0,0,0,8,33
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:310:2,310,23,0,0,0,17,48
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:310:6,310,422,0,0,0,17,48
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:311:0,311,29,0,0,0,21,57
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:311:2,311,37,0,0,0,9,57
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:311:4,311,4,0,0,0,12,57
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:313:5,313,410,0,0,0,4,28
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:313:6,313,131,0,0,0,11,28
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:315:7,315,19,0,0,0,24,49
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:316:3,316,539,0,0,0,7,14
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:316:6,316,478,0,0,0,4,14
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:317:0,317,373,0,0,0,10,56
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:317:1,317,333,0,0,0,9,56
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:317:2,317,31,0,0,0,12,56
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:317:3,317,34,0,0,0,11,56
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:317:4,317,364,0,0,0,11,56
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:317:5,317,17,0,0,0,7,56
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:317:7,317,20,0,0,0,12,56
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:320:0,320,227,0,0,0,26,49
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:320:2,320,316,0,0,0,22,49
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:320:5,320,401,0,0,0,22,49
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:320:6,320,335,0,0,0,24,49
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:320:7,320,0,0,0,0,21,49
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:321:0,321,436,0,0,0,4,43
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:321:1,321,68,1,0,0,8,43
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:321:3,321,2,0,0,0,10,43
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:321:5,321,480,0,0,0,5,43
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:321:6,321,2,0,0,0,9,43
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:321:7,321,415,0,0,0,12,43
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:323:4,323,12,0,0,0,1,22
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:323:5,323,68,0,0,0,5,22
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:324:1,324,48,0,0,0,2,17
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:324:6,324,25,0,0,0,3,17
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:325:0,325,327,0,0,0,5,30
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:325:1,325,441,0,0,0,4,30
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:325:2,325,423,0,0,0,5,30
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:325:3,325,322,0,0,0,7,30
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:325:4,325,499,0,0,0,5,30
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:325:5,325,375,0,0,0,3,30
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:325:6,325,482,0,0,0,4,30
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:325:7,325,429,0,0,0,6,30
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:327:7,327,2,0,0,0,16,34
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:328:0,328,520,0,0,0,9,34
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:328:3,328,513,0,0,0,13,34
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:328:4,328,492,0,0,0,9,34
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:328:5,328,30,0,0,0,3,34
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:328:6,328,383,0,0,0,9,34
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:329:0,329,437,0,0,0,17,58
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:329:1,329,478,0,0,0,18,58
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:329:2,329,552,0,0,0,14,58
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:329:3,329,374,0,0,0,14,58
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:329:5,329,389,0,0,0,23,58
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:330:2,330,0,0,0,0,3,41
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:332:0,332,255,0,0,0,26,46
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:333:0,333,8,0,0,0,10,45
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:333:5,333,0,0,0,0,9,45
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:333:7,333,0,0,0,0,9,45
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:334:0,334,27,0,0,0,11,58
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:334:2,334,446,0,0,0,8,58
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:334:3,334,0,0,0,0,4,58
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:334:6,334,467,0,0,0,11,58
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:334:7,334,306,0,0,0,8,58
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:337:5,337,288,0,0,0,45,81
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:338:7,338,270,0,0,0,21,61
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:343:1,343,0,0,0,0,28,57
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:343:2,343,13,10,0,1,23,57
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:343:3,343,397,0,0,0,20,57
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:343:4,343,493,0,0,0,3,57
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:343:6,343,345,0,0,0,8,57
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:344:1,344,1,0,0,0,21,72
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:344:6,344,405,0,0,0,10,72
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:345:1,345,409,0,0,0,4,86
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:345:2,345,394,0,0,0,7,86
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:345:3,345,13,0,0,0,5,86
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:345:4,345,2,0,0,0,11,86
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:345:6,345,1,0,0,0,16,86
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:346:0,346,507,0,0,0,4,39
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:346:2,346,455,0,0,0,4,39
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:346:3,346,555,0,0,0,12,39
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:347:4,347,467,0,0,0,11,91
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:347:5,347,358,0,0,0,24,91
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:347:6,347,357,0,0,0,20,91
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:347:7,347,424,0,0,0,15,91
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:348:0,348,550,0,0,0,0,31
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:348:1,348,480,0,0,0,7,31
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:348:2,348,473,0,0,0,3,31
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:348:3,348,359,0,0,0,8,31
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:348:4,348,10,0,0,0,12,31
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:348:5,348,0,0,0,0,14,31
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:348:7,348,412,0,0,0,7,31
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:349:3,349,0,0,0,0,10,38
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:353:0,353,341,0,0,0,14,26
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:353:1,353,258,0,0,0,14,26
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:353:2,353,225,0,0,0,14,26
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:353:3,353,341,0,0,0,13,26
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:353:4,353,341,0,0,0,13,26
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:353:5,353,319,0,0,0,10,26
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:353:6,353,0,0,0,0,14,26
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:353:7,353,324,0,0,0,14,26
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:354:2,354,337,0,0,0,7,37
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:354:5,354,6,0,0,0,18,37
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:354:6,354,411,0,0,0,17,37
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:354:7,354,363,0,0,0,9,37
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:355:0,355,498,0,0,0,10,56
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:355:1,355,26,0,0,0,20,56
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:355:2,355,434,0,0,0,10,56
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:355:3,355,464,0,0,0,12,56
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:355:5,355,414,0,0,0,13,56
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:355:6,355,111,0,0,0,9,56
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:355:7,355,480,0,0,0,14,56
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:356:0,356,326,0,0,0,16,58
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:356:3,356,411,0,0,0,14,58
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:356:4,356,357,0,0,0,12,58
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:356:7,356,391,2,0,0,11,58
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:358:2,358,22,0,0,0,10,31
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:358:3,358,514,0,0,0,8,31
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:359:5,359,8,0,0,0,7,23
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:363:4,363,419,0,0,0,35,73
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:365:4,365,504,0,0,0,23,34
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:366:4,366,439,0,0,0,18,48
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:369:0,369,457,0,0,0,6,36
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:369:1,369,455,0,0,0,10,36
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:369:2,369,434,0,0,0,3,36
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:369:3,369,58,2,0,0,4,36
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:369:4,369,438,0,0,0,9,36
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:369:5,369,436,0,0,0,1,36
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:369:6,369,362,0,0,0,8,36
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:369:7,369,469,0,0,0,5,36
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:370:0,370,0,0,0,0,12,32
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:370:1,370,39,0,0,0,8,32
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:370:3,370,1,0,0,0,8,32
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:370:5,370,2,0,0,0,9,32
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:371:4,371,448,0,0,0,10,29
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:373:6,373,0,0,0,0,30,53
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:374:0,374,544,0,0,0,6,21
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:374:2,374,342,0,0,0,1,21
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:374:3,374,497,0,0,0,3,21
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:374:6,374,419,0,0,0,1,21
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:374:7,374,335,0,0,0,2,21
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:375:0,375,442,0,0,0,4,41
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:375:4,375,0,0,0,0,6,41
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:375:5,375,383,0,0,0,17,41
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:375:7,375,451,0,0,0,9,41
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:376:0,376,120,0,0,0,5,69
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:376:1,376,478,0,0,0,20,69
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:376:2,376,21,0,0,0,11,69
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:376:3,376,6,0,0,0,11,69
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:376:4,376,24,0,0,0,17,69
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:376:5,376,535,0,0,0,11,69
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:376:6,376,456,0,0,0,16,69
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:376:7,376,422,0,0,0,13,69
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:377:0,377,265,0,0,0,26,70
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:377:1,377,409,0,0,0,21,70
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:377:2,377,11,0,0,0,31,70
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:377:3,377,4,0,0,0,24,70
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:377:4,377,149,0,0,0,21,70
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:378:1,378,4,0,0,0,23,44
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:378:2,378,402,0,0,0,18,44
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:378:3,378,5,0,0,0,24,44
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:378:4,378,372,0,0,0,27,44
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:378:5,378,0,0,0,0,23,44
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:378:6,378,74,0,0,0,24,44
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:378:7,378,487,0,0,0,23,44
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:380:0,380,473,0,0,0,10,61
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:380:1,380,500,0,0,0,6,61
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:380:6,380,424,0,0,0,7,61
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:381:4,381,441,0,0,0,17,73
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:382:0,382,343,0,0,0,18,45
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:383:4,383,20,0,0,0,1,25
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:384:0,384,29,0,0,0,21,48
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:384:3,384,3,0,0,0,20,48
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:387:1,387,312,0,0,0,2,17
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:387:3,387,15,0,0,0,2,17
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:387:6,387,114,0,0,0,2,17
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:388:1,388,9,0,0,0,9,35
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:388:3,388,496,0,0,0,10,35
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:388:4,388,268,0,0,0,9,35
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:388:5,388,383,0,0,0,7,35
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:388:6,388,530,0,0,0,11,35
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:388:7,388,508,0,0,0,10,35
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:389:3,389,0,0,0,0,18,63
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:389:4,389,2,0,0,0,12,63
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:390:2,390,50,39,0,1,13,115
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:390:5,390,293,0,0,0,9,115
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:391:0,391,503,0,0,0,5,61
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:391:2,391,119,60,0,0,5,61
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:391:4,391,22,0,0,0,6,61
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:391:6,391,523,0,0,0,9,61
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:391:7,391,415,0,0,0,11,61
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:392:3,392,490,0,0,0,16,37
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:392:4,392,0,0,0,0,13,37
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:393:0,393,14,0,0,0,23,89
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:393:1,393,406,0,0,0,15,89
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:393:6,393,48,0,0,0,28,89
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:395:2,395,400,0,0,0,2,19
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:395:4,395,3,0,0,0,2,19
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:395:6,395,414,0,0,0,1,19
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:395:7,395,17,0,0,0,2,19
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:396:1,396,1,0,0,0,30,78
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:396:4,396,4,0,0,0,23,78
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:396:7,396,478,0,0,0,18,78
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:398:1,398,28,0,0,0,22,55
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:398:2,398,65,0,0,0,24,55
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:399:0,399,3,0,0,0,7,42
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:399:1,399,471,0,0,0,6,42
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:399:2,399,422,0,0,0,3,42
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:399:3,399,364,0,0,0,3,42
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:399:4,399,0,0,0,0,5,42
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:399:5,399,404,0,0,0,4,42
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:399:6,399,413,0,0,0,6,42
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:399:7,399,427,0,0,0,4,42
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:400:2,400,0,0,0,0,8,43
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:400:6,400,22,7,0,2,12,43
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:401:1,401,401,0,0,0,7,14
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:401:3,401,374,0,0,0,5,14
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:401:6,401,458,0,0,0,7,14
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:403:0,403,436,0,0,0,4,19
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:403:2,403,473,0,0,0,4,19
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:403:3,403,424,0,0,0,14,19
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:403:4,403,508,0,0,0,9,19
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:404:4,404,425,0,0,0,0,15
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:405:0,405,461,0,0,0,11,31
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:405:1,405,472,0,0,0,10,31
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:405:2,405,447,0,0,0,10,31
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:405:5,405,513,0,0,0,10,31
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:405:6,405,435,0,0,0,8,31
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:405:7,405,347,0,0,0,12,31
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:408:5,408,438,0,0,0,30,62
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:409:0,409,13,0,0,0,8,41
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:409:1,409,57,0,0,0,7,41
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:409:2,409,239,0,0,0,6,41
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:409:4,409,390,0,0,0,6,41
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:409:5,409,2,0,0,0,6,41
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:410:2,410,0,0,0,0,21,49
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:412:0,412,430,0,0,0,15,34
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:412:2,412,0,0,0,0,15,34
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:412:3,412,7,0,0,0,11,34
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:412:4,412,570,0,0,0,12,34
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:412:5,412,471,0,0,0,13,34
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:412:6,412,468,0,0,0,9,34
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:412:7,412,432,0,0,0,7,34
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:416:7,416,387,0,0,0,44,76
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:417:4,417,281,0,0,0,8,33
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:418:0,418,59,15,0,0,8,31
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:418:6,418,414,0,0,0,9,31
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:418:7,418,308,0,0,0,9,31
qwen3-4b-keep4-s42,qwen3-4b-keep4-s42:420:1,420,0,0,0,0,43,77
