tag,sample_id,stable_prompt_id,blocks_after_capture,novel_triples_after_capture,new_gold_triples_after_capture,new_gold_pairs_after_capture,gold_pairs_covered_at_capture,gold_pairs_total
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:642:2,642,14,0,0,0,17,34
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:642:6,642,345,0,0,0,7,34
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:647:0,647,0,0,0,0,12,44
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:647:2,647,9,0,0,0,15,44
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:647:4,647,0,0,0,0,14,44
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:647:5,647,8,0,0,0,13,44
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:649:1,649,255,0,0,0,56,65
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:649:7,649,20,0,0,0,59,65
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:651:2,651,15,0,0,0,21,73
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:651:6,651,29,0,0,0,32,73
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:652:0,652,24,0,0,0,30,97
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:652:4,652,241,0,0,0,12,97
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:652:6,652,5,0,0,0,32,97
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:654:1,654,585,0,0,0,8,27
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:654:3,654,48,0,0,0,5,27
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:654:4,654,2,0,0,0,8,27
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:656:1,656,31,31,0,4,12,41
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:658:6,658,6,2,0,0,8,28
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:665:2,665,17,0,0,0,6,82
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:665:4,665,16,0,0,0,13,82
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:666:1,666,32,18,1,5,27,58
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:666:4,666,17,1,0,0,32,58
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:667:0,667,18,0,0,0,23,53
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:667:7,667,291,0,0,0,18,53
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:668:4,668,16,0,0,0,27,84
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:672:4,672,0,0,0,0,6,48
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:672:5,672,40,0,0,0,10,48
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:672:6,672,0,0,0,0,3,48
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:672:7,672,1,0,0,0,6,48
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:683:1,683,0,0,0,0,47,93
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:684:3,684,5,0,0,0,22,65
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:688:2,688,10,0,0,0,3,59
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:688:3,688,5,0,0,0,0,59
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:688:4,688,1,0,0,0,3,59
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:688:6,688,17,0,0,0,2,59
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:688:7,688,468,0,0,0,1,59
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:690:1,690,0,0,0,0,23,45
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:690:4,690,2,0,0,0,26,45
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:691:1,691,470,0,0,0,16,59
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:691:4,691,479,0,0,0,11,59
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:698:5,698,2,0,0,0,10,80
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:701:3,701,438,0,0,0,13,72
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:701:6,701,53,0,0,0,14,72
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:701:7,701,24,0,0,0,30,72
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:702:2,702,396,0,0,0,10,69
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:702:4,702,423,0,0,0,12,69
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:704:0,704,18,0,0,0,0,21
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:704:3,704,0,0,0,0,0,21
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:704:5,704,1,0,0,0,1,21
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:704:7,704,55,0,0,0,0,21
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:708:5,708,2,0,0,0,7,44
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:708:6,708,7,0,0,0,13,44
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:710:3,710,14,0,0,0,3,67
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:711:3,711,428,0,0,0,7,59
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:713:6,713,0,0,0,0,30,55
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:719:0,719,0,0,0,0,30,60
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:719:4,719,426,0,0,0,5,60
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:719:5,719,12,0,0,0,26,60
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:719:7,719,4,0,0,0,25,60
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:721:1,721,501,0,0,0,21,76
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:721:2,721,0,0,0,0,23,76
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:724:0,724,364,0,0,0,16,56
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:724:1,724,453,0,0,0,37,56
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:730:7,730,15,0,0,0,17,78
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:737:3,737,0,0,0,0,18,82
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:739:7,739,6,0,0,0,17,64
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:742:3,742,358,0,0,0,12,41
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:744:6,744,0,0,0,0,14,30
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:745:0,745,8,0,0,0,9,88
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:745:6,745,3,0,0,0,8,88
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:760:3,760,2,0,0,0,40,56
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:762:1,762,0,0,0,0,8,25
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:762:6,762,0,0,0,0,8,25
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:765:1,765,4,0,0,0,23,47
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:765:3,765,12,0,0,0,31,47
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:766:4,766,0,0,0,0,20,46
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:770:0,770,64,0,0,0,7,91
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:770:1,770,347,0,0,0,10,91
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:770:3,770,421,0,0,0,12,91
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:770:4,770,412,0,0,0,14,91
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:770:6,770,394,0,0,0,11,91
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:772:1,772,134,0,0,0,6,45
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:772:2,772,57,0,0,0,9,45
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:772:6,772,522,0,0,0,6,45
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:774:3,774,324,0,0,0,1,66
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:774:5,774,491,0,0,0,0,66
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:779:2,779,4,0,0,0,1,92
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:779:7,779,19,0,0,0,1,92
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:780:2,780,342,0,0,0,21,82
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:780:4,780,3,0,0,0,8,82
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:780:5,780,353,0,0,0,21,82
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:789:2,789,413,0,0,0,9,70
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:791:1,791,10,0,0,0,19,83
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:791:2,791,30,0,0,0,17,83
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:791:6,791,405,0,0,0,22,83
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:807:0,807,2,0,0,0,9,43
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:811:2,811,8,0,0,0,16,87
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:811:3,811,11,0,0,0,15,87
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:811:5,811,6,0,0,0,14,87
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:815:1,815,314,0,0,0,13,55
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:815:2,815,12,0,0,0,20,55
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:815:6,815,33,0,0,0,24,55
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:815:7,815,77,0,0,0,17,55
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:819:2,819,19,0,0,0,26,53
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:822:1,822,647,0,0,0,2,55
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:822:2,822,0,0,0,0,4,55
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:822:3,822,478,0,0,0,6,55
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:822:4,822,10,0,0,0,5,55
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:830:1,830,5,0,0,0,30,80
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:831:5,831,2,0,0,0,22,88
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:833:2,833,61,0,0,0,5,63
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:833:3,833,443,0,0,0,6,63
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:833:6,833,394,0,0,0,3,63
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:834:2,834,28,0,0,0,9,55
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:834:5,834,12,0,0,0,4,55
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:836:0,836,0,0,0,0,13,58
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:836:1,836,430,0,0,0,11,58
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:836:2,836,0,0,0,0,9,58
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:836:5,836,391,0,0,0,4,58
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:844:3,844,0,0,0,0,22,70
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:844:4,844,471,0,0,0,13,70
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:844:5,844,9,0,0,0,11,70
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:848:0,848,0,0,0,0,14,68
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:848:7,848,8,0,0,0,16,68
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:851:3,851,0,0,0,0,23,48
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:851:6,851,39,0,0,0,10,48
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:859:4,859,3,0,0,0,7,53
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:865:5,865,0,0,0,0,20,106
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:867:2,867,379,0,0,0,1,72
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:867:4,867,270,0,0,0,4,72
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:867:5,867,33,0,0,0,1,72
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:867:6,867,0,0,0,0,4,72
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:874:2,874,0,0,0,0,12,52
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:875:2,875,9,0,0,0,41,102
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:875:3,875,2,0,0,0,46,102
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:875:6,875,349,0,0,0,28,102
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:875:7,875,52,0,0,0,30,102
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:877:6,877,4,2,0,0,15,37
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:882:3,882,436,0,0,0,5,37
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:884:1,884,3,0,0,0,19,70
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:885:1,885,12,0,0,0,9,61
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:886:4,886,1,0,0,0,23,40
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:886:7,886,399,0,0,0,21,40
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:891:4,891,10,0,0,0,17,82
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:894:0,894,5,0,0,0,26,59
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:897:3,897,495,0,0,0,4,54
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:899:2,899,564,0,0,0,25,41
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:901:4,901,14,0,0,0,6,69
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:906:5,906,505,0,0,0,13,30
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:915:4,915,1,0,0,0,30,54
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:916:4,916,6,0,0,0,28,121
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:925:1,925,12,0,0,0,17,49
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:925:6,925,10,0,0,0,17,49
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:926:6,926,14,0,0,0,14,98
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:926:7,926,22,0,0,0,15,98
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:927:1,927,5,0,0,0,3,5
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:935:1,935,521,0,0,0,7,29
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:935:3,935,459,0,0,0,13,29
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:941:0,941,50,0,0,0,36,61
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:949:0,949,550,0,0,0,4,65
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:951:3,951,513,0,0,0,6,28
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:951:6,951,40,0,0,0,13,28
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:951:7,951,16,0,0,0,10,28
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:952:0,952,352,0,0,0,1,35
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:952:4,952,426,0,0,0,3,35
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:952:6,952,94,0,0,0,6,35
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:953:2,953,21,0,0,0,5,88
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:955:0,955,36,0,0,0,17,36
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:966:5,966,555,0,0,0,6,15
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:970:0,970,426,0,0,0,24,86
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:970:1,970,10,0,0,0,16,86
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:978:1,978,50,45,2,15,35,50
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:979:6,979,16,0,0,0,23,47
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:982:1,982,8,0,0,0,0,30
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:985:4,985,430,0,0,0,54,84
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:987:1,987,15,0,0,0,26,54
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:989:5,989,4,0,0,0,27,41
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:991:2,991,0,0,0,0,22,53
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:994:4,994,476,0,0,0,6,56
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:994:6,994,37,0,0,0,2,56
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:995:1,995,1,0,0,0,21,59
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:998:2,998,5,0,0,0,17,88
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1006:6,1006,2,0,0,0,35,55
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1006:7,1006,0,0,0,0,39,55
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1011:7,1011,13,0,0,0,15,79
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1014:2,1014,254,0,0,0,12,62
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1014:3,1014,2,0,0,0,11,62
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1014:6,1014,46,0,0,0,12,62
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1025:0,1025,21,0,0,0,28,96
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1025:4,1025,6,0,0,0,51,96
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1026:1,1026,52,0,0,0,37,78
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1027:1,1027,6,0,0,0,9,60
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1029:2,1029,406,0,0,0,3,41
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1033:4,1033,4,0,0,0,5,66
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1036:2,1036,0,0,0,0,37,52
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1041:1,1041,41,0,0,0,13,56
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1045:3,1045,0,0,0,0,22,66
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1045:6,1045,0,0,0,0,22,66
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1046:3,1046,5,0,0,0,40,83
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1046:4,1046,2,0,0,0,41,83
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1052:3,1052,41,0,0,0,10,32
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1054:6,1054,429,0,0,0,6,63
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1058:0,1058,318,0,0,0,3,79
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1058:7,1058,2,0,0,0,3,79
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1061:7,1061,10,0,0,0,10,34
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1062:6,1062,9,0,0,0,25,45
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1063:0,1063,374,0,0,0,8,84
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1063:1,1063,400,0,0,0,17,84
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1063:2,1063,282,0,0,0,4,84
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1063:3,1063,26,6,1,2,6,84
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1063:4,1063,4,0,0,0,20,84
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1063:5,1063,17,0,0,0,22,84
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1063:6,1063,3,0,0,0,26,84
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1063:7,1063,3,0,0,0,4,84
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1068:0,1068,0,0,0,0,16,27
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1075:6,1075,0,0,0,0,13,34
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1081:1,1081,0,0,0,0,24,41
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1083:7,1083,4,0,0,0,22,42
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1085:1,1085,4,0,0,0,33,139
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1085:2,1085,0,0,0,0,45,139
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1085:3,1085,31,0,0,0,35,139
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1085:4,1085,2,0,0,0,36,139
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1085:5,1085,24,0,0,0,25,139
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1085:6,1085,3,0,0,0,40,139
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1086:0,1086,3,0,0,0,18,36
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1088:5,1088,484,0,0,0,12,54
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1091:2,1091,15,0,0,0,31,102
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1092:2,1092,0,0,0,0,1,10
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1093:0,1093,317,0,0,0,38,94
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1093:2,1093,525,0,0,0,23,94
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1093:5,1093,0,0,0,0,53,94
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1097:3,1097,0,0,0,0,36,99
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1098:3,1098,4,0,0,0,14,51
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1098:5,1098,0,0,0,0,22,51
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1099:0,1099,8,0,0,0,7,48
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1099:1,1099,52,0,0,0,8,48
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1099:3,1099,7,0,0,0,4,48
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1099:4,1099,15,0,0,0,10,48
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1105:1,1105,21,0,0,0,23,78
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1105:2,1105,0,0,0,0,13,78
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1105:3,1105,2,0,0,0,16,78
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1105:6,1105,59,0,0,0,16,78
qwen3-4b-generic-noise-s42,qwen3-4b-generic-noise-s42:1107:2,1107,9,0,0,0,24,112
